round,loss,acc,auc
1,1.475082261827257,0.47555555555555556,0.9229763979090765
2,1.2899231727917988,0.5688888888888889,0.9245604308569618
3,1.4247315772374471,0.5777777777777777,0.9301837478219547
4,1.3238715608914693,0.5911111111111111,0.9286789165214636
5,1.4627912749184502,0.5777777777777777,0.9270156819261841
6,1.4352283085717095,0.5866666666666667,0.9318469824172343
7,1.3624594415558708,0.5866666666666667,0.9308965626485031
8,1.4263847022586398,0.5866666666666667,0.9217091715507684
9,1.5418397458394368,0.5866666666666667,0.9194123237763345
10,1.549377221001519,0.5866666666666667,0.9181450974180263
11,1.4633834711710612,0.5866666666666667,0.9118881672738792
12,1.4207365984386868,0.5866666666666667,0.9164818628227467
13,1.5227910031212701,0.5777777777777777,0.9121257722160622
14,1.5099654584460789,0.5955555555555555,0.9224219863773166
15,1.4223918877707586,0.5911111111111111,0.9217091715507683
16,1.4569945282406278,0.5911111111111111,0.9200459369554886
17,1.4980419879489475,0.5777777777777777,0.9193331221289402
18,1.5416408983866374,0.5822222222222222,0.9202835418976716
19,1.5230681700176663,0.5822222222222222,0.9183827023602089
20,1.5632149288389419,0.5822222222222222,0.9151354348170442
21,1.5902124081717597,0.5822222222222222,0.9122841755108506
22,1.6950110181172688,0.5644444444444444,0.9107793442103597
23,1.6489624060524835,0.56,0.9065816568984636
24,1.6338668452368843,0.5688888888888889,0.9072152700776176
25,1.5891462749905056,0.5733333333333334,0.9160858545857754
26,1.5602720557318794,0.5688888888888889,0.9158482496435926
27,1.663152108722263,0.5644444444444444,0.9143434183431016
28,1.6228970490561592,0.5688888888888889,0.9152146364644385
29,1.6456249311235216,0.56,0.9096705211468399
30,1.562329076131185,0.5777777777777777,0.9109377475051481
31,1.6811587312486436,0.5511111111111111,0.9067400601932522
32,1.675563408533732,0.5644444444444444,0.9002455251069222
33,1.7779927349090576,0.56,0.904680817361001
34,1.6592392826080322,0.5688888888888889,0.9104625376207826
35,1.6975901646084255,0.56,0.912363377158245
36,1.6589878771040174,0.56,0.9098289244416283
37,1.7123676109313966,0.5644444444444444,0.9134722002217647
38,1.5821966208351983,0.5733333333333334,0.9148978298748613
39,1.5355991882748075,0.5822222222222222,0.9108585458577538
40,1.67863115840488,0.56,0.9014335498178362
41,1.6436855136023627,0.5733333333333334,0.9081656898463488
42,1.7530938487582737,0.56,0.8991367020434025
43,1.6091167259216308,0.5777777777777777,0.9066608585458578
44,1.6764906152089436,0.5688888888888889,0.9014335498178362
45,1.7719202931722005,0.5511111111111111,0.9019087597022017
46,1.642234081692166,0.5688888888888889,0.9051560272453668
47,1.6906267028384738,0.56,0.9023839695865674
48,1.6028302521175808,0.5733333333333334,0.9055520354823381
49,1.581280739042494,0.5688888888888889,0.9051560272453667
50,1.6749405256907146,0.5644444444444444,0.9019087597022017
