round,loss,acc,auc
1,0.06509092021098807,0.9818152031454783,0.8730373122997852
2,0.06313904272795193,0.9824705111402359,0.8829001703188254
3,0.06655885175671208,0.9829619921363041,0.8785489978548547
4,0.0655174462752097,0.9826343381389253,0.8736250851218312
5,0.069494799694332,0.9831258191349934,0.8714483714483715
6,0.06992972941414928,0.9819790301441678,0.87177608110363
7,0.06956175181265252,0.9811598951507209,0.8689213992901628
8,0.07058772234414579,0.9813237221494102,0.8686432970597829
9,0.07297571627777143,0.9809960681520314,0.8695377339628967
10,0.07337509324654527,0.9814875491480997,0.8682419278948563
11,0.06997668204418973,0.981651376146789,0.8680419949400426
12,0.07048732707787153,0.9811598951507209,0.863114324068771
13,0.07172775550880915,0.9819790301441678,0.8673069030986601
14,0.073974737371434,0.9806684141546527,0.862039496529735
15,0.07289939897005515,0.9801769331585846,0.8584842977467705
16,0.07382094186058129,0.9806684141546527,0.8534273469197546
17,0.07313143882990801,0.981651376146789,0.8540962955279658
18,0.07619325846902353,0.9811598951507209,0.8517948116646598
19,0.0751909010288053,0.9813237221494102,0.8462793679713418
20,0.07551347977710036,0.9821428571428571,0.8420386847718735
21,0.0780167522016903,0.9819790301441678,0.8450301628175815
22,0.07828211302558988,0.9826343381389253,0.8404437308992623
23,0.07826448469618055,0.9824705111402359,0.8354679558584113
24,0.07763375424222134,0.9818152031454783,0.8437253372177451
25,0.07651561350277278,0.9819790301441678,0.8416703872235325
26,0.0775523832242394,0.9813237221494102,0.8345885515082911
27,0.07747329157157062,0.9824705111402359,0.8417500597543982
28,0.07697329606017438,0.9818152031454783,0.8453714017705342
29,0.07682480387295673,0.9824705111402359,0.8389960960459877
30,0.07561175611424278,0.9814875491480997,0.8461831596321836
31,0.07833355422489355,0.9823066841415465,0.8342067246622563
32,0.07844353641925299,0.9819790301441678,0.8322705318366922
33,0.07985133498490252,0.9823066841415465,0.8338369238586157
34,0.07836421888119018,0.9819790301441678,0.8335242467563508
35,0.07867652378112155,0.981651376146789,0.8340097982180411
36,0.07835663044608539,0.9818152031454783,0.8319383124155357
37,0.07885928740657788,0.9821428571428571,0.8380730972921863
38,0.07772998886822502,0.981651376146789,0.8361158588924316
39,0.07759824942957322,0.9813237221494102,0.832535104769378
40,0.08008494072360002,0.9819790301441678,0.8299179372932084
41,0.07826936025865776,0.9821428571428571,0.834514891998623
42,0.0798863038671817,0.9818152031454783,0.8286251377357668
43,0.07849851826255895,0.9818152031454783,0.8305282589447449
44,0.07902661521981932,0.9821428571428571,0.828793502329294
45,0.08156235919451173,0.9818152031454783,0.8297225141042929
46,0.07865748084672064,0.9818152031454783,0.8335182337351535
47,0.08022655257915524,0.981651376146789,0.8308965564930858
48,0.07895048589401099,0.981651376146789,0.8359602719689487
49,0.07806547701073173,0.9814875491480997,0.834913254652951
50,0.0796755363470185,0.9821428571428571,0.830914595556678
