round,loss,acc,auc
1,0.011165284360624203,1.0,nan
2,0.015402292076893557,0.9967845659163987,nan
3,0.011292156486074258,0.997427652733119,nan
4,0.013193093012670996,0.9961414790996784,nan
5,0.010072152620822287,0.997427652733119,nan
6,0.010312384323866804,0.9967845659163987,nan
7,0.012171317260844148,0.9967845659163987,nan
8,0.011727458794400623,0.997427652733119,nan
9,0.01055181314539871,0.9967845659163987,nan
10,0.009742204365814614,0.9980707395498393,nan
11,0.010352198786770033,0.9980707395498393,nan
12,0.01182456422010227,0.9980707395498393,nan
13,0.009708051201423264,0.997427652733119,nan
14,0.01047641091599725,0.9967845659163987,nan
15,0.012814937472055962,0.9967845659163987,nan
16,0.01187557348819791,0.9967845659163987,nan
17,0.010628784882725244,0.997427652733119,nan
18,0.010575042030148184,0.9967845659163987,nan
19,0.01136738655076533,0.9967845659163987,nan
20,0.010542123969584417,0.9967845659163987,nan
21,0.010420918110099252,0.9961414790996784,nan
22,0.008981685682987477,0.9967845659163987,nan
23,0.010527982335190297,0.9980707395498393,nan
24,0.010756476939778619,0.9961414790996784,nan
25,0.010790371136602098,0.9961414790996784,nan
26,0.011867671402416811,0.9954983922829582,nan
27,0.00941240917951156,0.997427652733119,nan
28,0.010469043683679924,0.9967845659163987,nan
29,0.009303270503159888,0.9980707395498393,nan
30,0.012676077043799342,0.9967845659163987,nan
31,0.010155483958134696,0.997427652733119,nan
32,0.011326466136614992,0.9961414790996784,nan
33,0.008466689048448751,0.9980707395498393,nan
34,0.010579914956614136,0.9967845659163987,nan
35,0.00866529788833914,0.997427652733119,nan
36,0.009396693500962672,0.9980707395498393,nan
37,0.00845191409314273,0.9980707395498393,nan
38,0.01027305267415821,0.9980707395498393,nan
39,0.012135167332467925,0.997427652733119,nan
40,0.010005798414828694,0.9993569131832798,nan
41,0.010593506801046934,0.997427652733119,nan
42,0.008347607000919592,0.9987138263665595,nan
43,0.011119914977209362,0.9980707395498393,nan
44,0.009525173442540062,0.9987138263665595,nan
45,0.007928133970935053,0.9987138263665595,nan
46,0.010788184128869385,0.9967845659163987,nan
47,0.009087964410255767,0.9980707395498393,nan
48,0.011457599450345975,0.9967845659163987,nan
49,0.012090802383144953,0.997427652733119,nan
50,0.00979300809371318,0.9987138263665595,nan
