round,loss,acc,auc
1,0.3900397203420592,0.8632416787264834,0.9001021888785042
2,0.37413194245091397,0.88205499276411,0.9057571250377296
3,0.37576991164391016,0.8813314037626628,0.9024078027209153
4,0.37771668008025927,0.8726483357452967,0.9052589087973351
5,0.366381559116623,0.8755426917510853,0.9055189267622126
6,0.3708332381096659,0.8813314037626628,0.9044297606016416
7,0.370567182383558,0.8813314037626628,0.9031169426251268
8,0.3595348277416312,0.8791606367583212,0.9018186711081856
9,0.3748236973102807,0.8791606367583212,0.9020114116975355
10,0.37337964937069307,0.877713458755427,0.8999094482891545
11,0.3645635830338198,0.8813314037626628,0.8989021059636847
12,0.3685193114446317,0.8871201157742402,0.9008876976954772
13,0.39286104357880897,0.8806078147612156,0.8957818903851539
14,0.3856695616987093,0.8806078147612156,0.8985311712445586
15,0.3633871224268128,0.8856729377713459,0.9024441688698492
16,0.3822156988763602,0.8827785817655571,0.8949818351086075
17,0.37679694737435765,0.88205499276411,0.8998839919849008
18,0.38008690630820313,0.8791606367583212,0.8978220313403472
19,0.3904522684134554,0.8842257597684515,0.90045130390827
20,0.3875941576384946,0.88205499276411,0.8962619235510818
21,0.3719573335778696,0.8813314037626628,0.8991930351551561
22,0.3985917421567285,0.8784370477568741,0.8946545397682022
23,0.38004183622586574,0.8835021707670043,0.8953636796724137
24,0.3915996454041532,0.8827785817655571,0.8948254606681916
25,0.38605636228873313,0.8806078147612156,0.8942945148937563
26,0.39163653507246465,0.8806078147612156,0.8955673301064436
27,0.3970426607407985,0.8748191027496383,0.8962619235510818
28,0.3888548776485813,0.877713458755427,0.8940454067735588
29,0.3877512640959965,0.8769898697539797,0.8945945356224612
30,0.38993051893976766,0.8827785817655571,0.8906142606216431
31,0.40850385406772927,0.8762662807525325,0.8931398896651042
32,0.40341668053059776,0.8835021707670043,0.8938744858735695
33,0.3968499665149904,0.8849493487698987,0.8940744996927061
34,0.39862448097827985,0.88205499276411,0.894356337346944
35,0.4120404307128034,0.8719247467438495,0.8922416457864362
36,0.4085026879386515,0.8835021707670043,0.8917597943130616
37,0.39979018333506827,0.8813314037626628,0.8918252533811428
38,0.40028297970160387,0.8835021707670043,0.8880304457398877
39,0.40016156598904024,0.8798842257597684,0.8879977162058469
40,0.3823109179433279,0.8762662807525325,0.8928762350853332
41,0.40574677023287276,0.8784370477568741,0.8955836948734639
42,0.3806008900126224,0.874095513748191,0.8947600016001106
43,0.3839715526866499,0.8856729377713459,0.8935653736076311
44,0.39264592273880533,0.8769898697539797,0.8903887904982526
45,0.38934572974783294,0.8835021707670043,0.8899123939472181
46,0.40099094538543745,0.8784370477568741,0.8905015255599477
47,0.3873304760921881,0.8784370477568741,0.8938544844916557
48,0.36794586516323724,0.8871201157742402,0.8940981376895131
49,0.3952292243582122,0.8791606367583212,0.8941599601427007
50,0.39361561414301827,0.8806078147612156,0.8923743822300451
51,0.3996114288328698,0.8784370477568741,0.8926544015768363
52,0.40124154746446183,0.8827785817655571,0.894439979489492
53,0.4000548604773371,0.8762662807525325,0.8944654357937457
54,0.4058979585788357,0.8769898697539797,0.8960000872787575
55,0.3802527743897114,0.88205499276411,0.8947127256064965
56,0.4187808832970438,0.874095513748191,0.8921634585662281
57,0.3746091968416305,0.8813314037626628,0.8962546503212949
58,0.39230596984692145,0.8762662807525325,0.89677468625105
59,0.39860428492343203,0.8806078147612156,0.8920998178055939
60,0.38978769931020335,0.8827785817655571,0.8929053280044803
61,0.4011027191033757,0.8806078147612156,0.8956036962553777
62,0.39938375547894867,0.8798842257597684,0.89083609413014
63,0.396476660813333,0.8813314037626628,0.8922471007087762
64,0.39692041170062276,0.8835021707670043,0.891494321425844
65,0.38862697907363625,0.8849493487698987,0.8912761245322405
66,0.37162206486924165,0.8835021707670043,0.8908033645960994
67,0.40522883442134827,0.88205499276411,0.897432913546754
68,0.3810761165515386,0.8813314037626628,0.8886650350387846
69,0.3790450648184968,0.8885672937771346,0.8940254053916452
70,0.4113565064028617,0.8791606367583212,0.8918761659896504
71,0.3873274475551721,0.8806078147612156,0.8951491193937035
72,0.3856472863819768,0.8856729377713459,0.8982293322084072
73,0.38550949182938216,0.8827785817655571,0.9004913066720973
74,0.3830959089585565,0.8856729377713459,0.9002876562380673
75,0.3702809733868335,0.8871201157742402,0.9008367850869696
76,0.3768891773244579,0.8856729377713459,0.8980184085445904
77,0.37459832464389275,0.8900144717800289,0.9010040693720656
78,0.37669552062596323,0.8878437047756874,0.900211287325306
79,0.39459254384558384,0.8878437047756874,0.9019495892443476
80,0.38337909381745006,0.8849493487698987,0.8952764009149723
81,0.38480848841660276,0.8878437047756874,0.902349616882621
82,0.4101204960977634,0.8835021707670043,0.9000440030402101
83,0.3834051528646356,0.8856729377713459,0.8982802448169147
84,0.36240632592682903,0.8907380607814761,0.8997094344700179
85,0.38708213597061664,0.8849493487698987,0.8988475567402837
86,0.3792291358652405,0.8907380607814761,0.8979311297871488
87,0.3783192267983764,0.88205499276411,0.8945490779362938
88,0.38342734744338325,0.8835021707670043,0.8999167215189413
89,0.39472511233883206,0.8842257597684515,0.8975274655339822
90,0.39438696302656845,0.8849493487698987,0.9014804659231002
91,0.39516434638441555,0.8842257597684515,0.8969165142318923
92,0.40030553898141974,0.8842257597684515,0.8955927864106976
93,0.3927852760693099,0.8835021707670043,0.8947018157618163
94,0.37779503456935526,0.8849493487698987,0.8988621031998574
95,0.38722132471984444,0.8849493487698987,0.8966510413446747
96,0.4027362954944329,0.8871201157742402,0.9003385688465749
97,0.38519375800396355,0.88205499276411,0.8969928831446538
98,0.401493611453066,0.8842257597684515,0.8940290420065385
99,0.38699418099330235,0.8871201157742402,0.8975311021488758
100,0.3849139295507616,0.886396526772793,0.8972765391063383
101,0.4050285849833454,0.886396526772793,0.8975565584531294
102,0.40653797108599143,0.8842257597684515,0.9008876976954772
103,0.397154764397617,0.88205499276411,0.8965310330531928
104,0.3819861933912451,0.8827785817655571,0.8904433397216536
105,0.4023168095631468,0.8835021707670043,0.8925925791236485
106,0.3906661870683154,0.886396526772793,0.8942945148937561
107,0.38416538638764974,0.8835021707670043,0.8898251151897769
108,0.40222335422435823,0.8835021707670043,0.8920325404300661
109,0.38628816250954284,0.8835021707670043,0.8885413901324092
110,0.3897103086739304,0.8813314037626628,0.8944617991788524
111,0.39573931081595193,0.88205499276411,0.891170662700332
112,0.3910520560662067,0.8813314037626628,0.8908033645960993
113,0.390744138471297,0.8849493487698987,0.8934362737789155
114,0.4070282820854794,0.8842257597684515,0.8937417494299607
115,0.40867890298970355,0.8842257597684515,0.8907851815216324
116,0.3882743278909178,0.8849493487698987,0.8959200817511028
117,0.41122107981945427,0.8798842257597684,0.8868794571261288
118,0.39855699152746354,0.886396526772793,0.8920798164236801
119,0.4034652525367682,0.8827785817655571,0.8915706903386051
120,0.40090559162037764,0.8849493487698987,0.8855557293049339
121,0.41485525661198,0.8842257597684515,0.8957309777766463
122,0.4050373766253205,0.8813314037626628,0.889374174942996
123,0.41961802673753884,0.8813314037626628,0.8871194737090926
124,0.3885180214379527,0.8842257597684515,0.889650557674894
125,0.40528544960422214,0.8835021707670043,0.8871703863176001
126,0.41484510087759896,0.8798842257597684,0.8900651317727407
127,0.39596567105625885,0.8835021707670043,0.8857375600496035
128,0.4019375048394486,0.8827785817655571,0.890039675468487
129,0.41410873370991774,0.8813314037626628,0.8865121590218961
130,0.40772100925100524,0.8791606367583212,0.8873340339878029
131,0.4234269077629498,0.8791606367583212,0.89042879326208
132,0.4080868648033584,0.8806078147612156,0.8860430357006485
133,0.41313931600402304,0.8827785817655571,0.8903196948152782
134,0.40144060687977395,0.8827785817655571,0.8930798855193631
135,0.42519586320896396,0.8784370477568741,0.884781130332641
136,0.3981138881829644,0.8856729377713459,0.8841301762667239
137,0.411120037266556,0.8798842257597684,0.8860448540080951
138,0.38485698710302196,0.8827785817655571,0.886272142438932
139,0.4196387397397617,0.8856729377713459,0.8929271476938405
140,0.41900832508993907,0.8849493487698987,0.8889705106898296
141,0.4092669425755955,0.8849493487698987,0.888243187711151
142,0.42094738171173074,0.8813314037626628,0.892698040955557
143,0.3956069163061603,0.8842257597684515,0.8825409755583111
144,0.40646959843407837,0.8798842257597684,0.8878067939239438
145,0.4232258694906828,0.88205499276411,0.8880177175877605
146,0.4143589218342528,0.886396526772793,0.8871340201686663
147,0.40240431125188186,0.8856729377713459,0.8889741473047228
148,0.397598721874088,0.8871201157742402,0.8908106378258862
149,0.37728414513095243,0.8878437047756874,0.8905233452493081
150,0.3999961015111976,0.8849493487698987,0.8864430633389218
151,0.4008132986152914,0.8878437047756874,0.889039606372804
152,0.41390602978542124,0.8849493487698987,0.8877595179303297
153,0.40128749056938934,0.8856729377713459,0.8880068077430805
154,0.39894540178793036,0.8878437047756874,0.8890832457515245
155,0.403729463106644,0.886396526772793,0.8893850847876761
156,0.396151497291587,0.8900144717800289,0.8879522585196796
157,0.39265799418889663,0.8885672937771346,0.8879522585196796
158,0.44159504370130437,0.88205499276411,0.8845338405198905
159,0.40259850456469654,0.8856729377713459,0.8854139013240916
160,0.4176018571025556,0.8842257597684515,0.8849884173815646
161,0.4051811071449699,0.8835021707670043,0.8862503227495717
162,0.41510355024020335,0.8835021707670043,0.8830791945625335
163,0.3895183210780065,0.8878437047756874,0.8825700684774584
164,0.42555072209251943,0.8842257597684515,0.8850029638411381
165,0.4051837685656789,0.8835021707670043,0.8780061167862507
166,0.40653399284255143,0.8827785817655571,0.882962822885945
167,0.39891328126752773,0.8871201157742402,0.8865739814750838
168,0.40596545035863235,0.8842257597684515,0.8828828173582901
169,0.40149592602822265,0.886396526772793,0.8830428284135996
170,0.4066533937122991,0.8871201157742402,0.8840138045901352
171,0.41439632310191044,0.8878437047756874,0.8832428422327363
172,0.411250932516824,0.8871201157742402,0.8836101403369687
173,0.40335291546436536,0.886396526772793,0.8852102508900614
174,0.41405864346734694,0.8878437047756874,0.8839628919816277
175,0.41775226247983455,0.8856729377713459,0.8856902840559894
176,0.43170420737066423,0.8849493487698987,0.884937504773057
177,0.4075182858320808,0.8885672937771346,0.8841010833475766
178,0.4048451271916264,0.8914616497829233,0.8858539317261918
179,0.3985987567867108,0.8885672937771346,0.8829591862710514
180,0.41473189751077144,0.8849493487698987,0.8807699441052291
181,0.4111118803148504,0.8885672937771346,0.8836537797156896
182,0.4001777241958033,0.886396526772793,0.8829119102774373
183,0.41892678520268883,0.8835021707670043,0.8841738156454446
184,0.4152475154693151,0.8835021707670043,0.8860975849240493
185,0.43055229594151984,0.8878437047756874,0.8857521065091769
186,0.39109892110231126,0.8892908827785818,0.884835679556042
187,0.3952677151573722,0.8885672937771346,0.8857557431240703
188,0.41652055388766673,0.886396526772793,0.8808863157818178
189,0.39426440112670147,0.8900144717800289,0.8865194322516827
190,0.4152508150306348,0.886396526772793,0.8846502121964791
191,0.4366970906726876,0.8871201157742402,0.882806448445529
192,0.41340100497826826,0.8878437047756874,0.8831701099348682
193,0.4271214268832062,0.8914616497829233,0.8835519544986745
194,0.4217835786373674,0.8842257597684515,0.8814390812456134
195,0.3935908759727147,0.8907380607814761,0.8854611773177056
196,0.4287285585651867,0.8871201157742402,0.8860684920049022
197,0.42949530184700246,0.8849493487698987,0.8793807572159529
198,0.4168675623823351,0.886396526772793,0.8746131550907154
199,0.4050300398197257,0.8878437047756874,0.8856066419134413
200,0.41774957388768835,0.8885672937771346,0.8835046785050603
