round,loss,acc,auc
1,0.07226758306276652,0.9784534836890858,0.9062990094923647
2,0.07119688910758104,0.9782521143777688,0.9072172926124639
3,0.0723998151285228,0.9786548530004028,0.9079171825560599
4,0.07151781357157161,0.977648006443818,0.9099824597606273
5,0.07220677559481925,0.9768425291985502,0.9090762140597055
6,0.07153577429489609,0.9770438985098671,0.9116487825010318
7,0.07156558652801129,0.977446637132501,0.9136487137157794
8,0.07288340104449775,0.977446637132501,0.9131826936304857
9,0.07313481268346943,0.977648006443818,0.9105103865731187
10,0.07315477103979878,0.977648006443818,0.9094975237309121
11,0.07423162999222722,0.977245267821184,0.9114630623194387
12,0.07343976357207227,0.977245267821184,0.9144603796945935
13,0.07311402190957883,0.9770438985098671,0.9104020498005228
14,0.07381054277911007,0.977245267821184,0.9108319576282846
15,0.07614491199039333,0.9760370519532823,0.9073187508598156
16,0.07496093957603542,0.9764397905759162,0.9082353143486035
17,0.0756561403832107,0.9756343133306484,0.9061958316137021
18,0.07590825072584574,0.9750302053966975,0.9042629660200853
19,0.07501950541946645,0.9758356826419654,0.9081166597881414
20,0.07521157892832725,0.9760370519532823,0.905826110881827
21,0.07595912688304875,0.9756343133306484,0.9057470078415187
22,0.0756678152180521,0.9764397905759162,0.9048287247214198
23,0.07642837316645486,0.9760370519532823,0.9037470766267711
24,0.07649326478601841,0.9760370519532823,0.902913915256569
25,0.0772063713858337,0.9768425291985502,0.9023550350804787
26,0.0774025304306357,0.9764397905759162,0.9036232631723758
27,0.07701350616473454,0.9758356826419654,0.9029569060393452
28,0.07830968042599293,0.9752315747080145,0.9002674026688678
29,0.07905198357255917,0.9750302053966975,0.894773180630073
30,0.07855815164995407,0.9760370519532823,0.8969252992158481
31,0.07607515437391212,0.9756343133306484,0.9043093960654834
32,0.07786479314136162,0.9760370519532823,0.9027806438299629
33,0.0781159689701513,0.9766411598872332,0.9007428807263722
34,0.07867960580302072,0.9756343133306484,0.8995013069197964
35,0.077313032205394,0.9762384212645993,0.9003473655248314
36,0.07882575352049455,0.9766411598872332,0.8993860916219562
37,0.07838106588546773,0.9762384212645993,0.9034289448342276
38,0.07775160286508416,0.9762384212645993,0.9006844132617967
39,0.07677494891168286,0.9754329440193314,0.9067899642316688
40,0.07798516595502847,0.9758356826419654,0.9017273696519467
41,0.07700337768900664,0.9760370519532823,0.9073935548218462
42,0.07816064899503747,0.9748288360853806,0.9026998211583437
43,0.07764536910530959,0.9756343133306484,0.9062095886641905
44,0.07885266279151339,0.9748288360853806,0.90339197276104
45,0.07786292033765106,0.9758356826419654,0.9046963131104692
46,0.07753597246286052,0.9758356826419654,0.904988650433347
47,0.07843917507195917,0.9756343133306484,0.9051416976200302
48,0.07957674756040778,0.9750302053966975,0.9063798321639841
49,0.07709590041272169,0.9748288360853806,0.9084296326867519
50,0.0779201722594351,0.9752315747080145,0.9067822258907691
51,0.07742045163004417,0.9754329440193314,0.905423717155042
52,0.0788836167042042,0.9752315747080145,0.9057487274728298
53,0.07764384393406595,0.9752315747080145,0.9075319851423853
54,0.0772005346308504,0.9760370519532823,0.9093238409684963
55,0.0788621731731475,0.9762384212645993,0.9091879900949237
56,0.07828772129996203,0.9756343133306484,0.906713440638327
57,0.07991976091642708,0.9758356826419654,0.9062981496767093
58,0.07935381730162493,0.9752315747080145,0.9054899229605173
59,0.0788772234490064,0.9756343133306484,0.9065698514238546
60,0.07959285373542574,0.9752315747080145,0.9040548906314485
61,0.07892002836072332,0.9752315747080145,0.9050643142110332
62,0.0785172176598922,0.9758356826419654,0.9055587082129591
63,0.07836383673112256,0.9764397905759162,0.9064382996285596
64,0.07965266207616403,0.9756343133306484,0.9032801967258219
65,0.07977066063389641,0.9754329440193314,0.9089549800522767
66,0.08145020654810607,0.9760370519532823,0.9056369514376118
67,0.08051300374969189,0.9764397905759162,0.903715263447517
68,0.08159810408032407,0.9750302053966975,0.9012897234832853
69,0.08069498500885368,0.9756343133306484,0.9058261108818269
70,0.07945444275613048,0.9762384212645993,0.9036481978263861
71,0.08063662455590127,0.9764397905759162,0.9044168730224239
72,0.07987309346773312,0.9758356826419654,0.9058819988994358
73,0.07989727422344471,0.9754329440193314,0.9051133237033979
74,0.08036617505959746,0.9762384212645993,0.9043274521942494
75,0.08050431937016427,0.9762384212645993,0.9071175539964231
76,0.08040684318500772,0.9760370519532823,0.9045647613151742
77,0.07952624455214738,0.9764397905759162,0.9104106479570779
78,0.07983993427995614,0.9770438985098671,0.9088406245700922
79,0.07867927913731425,0.9752315747080145,0.9081132205255195
80,0.07948790849906633,0.9770438985098671,0.9079636126014583
81,0.07850062496503692,0.9766411598872332,0.9103126289723482
82,0.07928315291330863,0.9762384212645993,0.908099463475031
83,0.07911376259242797,0.9764397905759162,0.905147716329619
84,0.08097628232574018,0.9754329440193314,0.9077503783188885
85,0.07934660869011032,0.9762384212645993,0.9056352318063008
86,0.07961531747044397,0.9762384212645993,0.9065500756637777
87,0.08034230787190749,0.9758356826419654,0.9034684963543818
88,0.080207451281655,0.9762384212645993,0.9067908240473241
89,0.07914892440551889,0.9760370519532823,0.9125842619342412
90,0.0787360794647952,0.9760370519532823,0.9122420553033429
91,0.07843298985323885,0.9762384212645993,0.9148008666941807
92,0.07806200959333011,0.9758356826419654,0.916059636813867
93,0.07861363042207481,0.9760370519532823,0.9150364561837941
94,0.07927403329444754,0.9758356826419654,0.9108973036181042
95,0.07880400583525708,0.9758356826419654,0.9139040789654698
96,0.07988453667415467,0.9764397905759162,0.9122523730912092
97,0.07933561007928837,0.9764397905759162,0.9128490851561424
98,0.08040575404179613,0.9762384212645993,0.9052027445315725
99,0.08023674823823855,0.9760370519532823,0.9075388636676297
100,0.08026231383958075,0.9760370519532823,0.9064082060806163
101,0.08007929538338371,0.9756343133306484,0.9076987893795571
102,0.0804058261369657,0.9752315747080145,0.9035226647406795
103,0.07975551169138721,0.9758356826419654,0.9046146306231945
104,0.08168360648743893,0.9758356826419654,0.9024951850323291
105,0.0797595545437421,0.9756343133306484,0.9050918283120098
106,0.07900489522457389,0.9760370519532823,0.9102928532122713
107,0.07965055292037526,0.9756343133306484,0.9075130691979639
108,0.08039247504151545,0.9758356826419654,0.9009681524281193
109,0.08120790655652314,0.9760370519532823,0.9021925299215848
110,0.0803828639261675,0.9760370519532823,0.9015476681799423
111,0.0789537171476329,0.9760370519532823,0.9071037969459348
112,0.08045641776724549,0.9760370519532823,0.9067306369514377
113,0.07997994472484989,0.9768425291985502,0.909016026963819
114,0.07910787836165421,0.9756343133306484,0.9125412711514652
115,0.07962913414175715,0.9752315747080145,0.9065896271839318
116,0.08057386049587449,0.9758356826419654,0.9060410647957078
117,0.0800802357329046,0.9758356826419654,0.9077357614527446
118,0.07998098419064771,0.9768425291985502,0.9089704567340762
119,0.0803039823550929,0.9764397905759162,0.9059335878387673
120,0.08068944400936318,0.9758356826419654,0.9064486174164259
121,0.08020844869690703,0.9762384212645993,0.9088217086256707
122,0.0795625425231738,0.9754329440193314,0.9028786628146926
123,0.08064275467365101,0.9760370519532823,0.9027686064107855
124,0.08076600951706729,0.9758356826419654,0.9013000412711515
125,0.0808795251634326,0.9764397905759162,0.9035338423442014
126,0.0803529605125214,0.9770438985098671,0.904182143348466
127,0.08102353721430605,0.9766411598872332,0.9034899917457698
128,0.0807638387236087,0.9768425291985502,0.9044469665703673
129,0.08021726292663788,0.977648006443818,0.9045931352318063
130,0.0813159922653966,0.9764397905759162,0.9030506259457973
131,0.07994815746149363,0.977446637132501,0.9083625670656211
132,0.08062824222588919,0.9770438985098671,0.9086755399642317
133,0.08004084584135164,0.9768425291985502,0.9102180492502405
134,0.08075060309012178,0.9758356826419654,0.9068699270876323
135,0.07951085158408834,0.9768425291985502,0.9085947172926125
136,0.08125767446977494,0.9756343133306484,0.9130820951987892
137,0.0784513682705184,0.9766411598872332,0.9160751134956665
138,0.0802545942119696,0.9764397905759162,0.9143468840280641
139,0.08004124817964285,0.977446637132501,0.9144827349016369
140,0.07924287975053114,0.9768425291985502,0.9162187027101388
141,0.07873359609633816,0.977245267821184,0.9157561218874675
142,0.07834764103905159,0.9760370519532823,0.9168867794744806
143,0.08004070044428777,0.9756343133306484,0.9143288278992983
144,0.07855286144713736,0.9762384212645993,0.9138069197963956
145,0.07925269523764158,0.9762384212645993,0.914367519603797
146,0.0797381575807833,0.9768425291985502,0.9137407139909202
147,0.08017764870205649,0.9756343133306484,0.913853349841794
148,0.07951204346656421,0.9762384212645993,0.9150381758151052
149,0.08194378912662678,0.9754329440193314,0.9125756637776861
150,0.08070264005188861,0.9766411598872332,0.9101974136745081
151,0.08025934682964703,0.9764397905759162,0.9131362635850874
152,0.08039415120010264,0.9760370519532823,0.9134208625670655
153,0.0810539223404884,0.9766411598872332,0.912245494565965
154,0.08031703140871675,0.9768425291985502,0.9133133856101251
155,0.08178325956859868,0.9760370519532823,0.9092705323978538
156,0.08325057534765012,0.9758356826419654,0.9010524143623607
