round,loss,acc,auc
1,0.14211215295764543,0.9553990610328639,0.9117515750283515
2,0.14277070325485097,0.9533869885982562,0.9032829948758014
3,0.14662102988648143,0.9520456069751845,0.9077554575405044
4,0.1446341133672097,0.9530516431924883,0.9030627599718577
5,0.14414456097807643,0.9537223340040242,0.9082337957934137
6,0.14310817659122332,0.9553990610328639,0.9094964094734891
7,0.1437018271751132,0.9553990610328639,0.9088038155447975
8,0.1413717670790916,0.9570757880617036,0.9057892880134413
9,0.14549625365252186,0.954728370221328,0.9070469190033823
10,0.1426799503110704,0.954728370221328,0.9076119560646314
11,0.1451695542504585,0.95439302481556,0.9075740876196094
12,0.14163652125503656,0.9557344064386318,0.9055012885236687
13,0.1429529957502011,0.9550637156270959,0.906236733587517
14,0.1447911676616576,0.9540576794097921,0.9048595180343486
15,0.14264628869724366,0.954728370221328,0.9055820081038471
16,0.14399572316492207,0.9550637156270959,0.90419482717041
17,0.1435785931700592,0.9564050972501676,0.9036497208696987
18,0.14324004704283835,0.9550637156270959,0.9022206853391319
19,0.14438474689011283,0.954728370221328,0.9019904850549192
20,0.14674394767910073,0.9533869885982562,0.8989231410081377
21,0.145090928517337,0.9540576794097921,0.9015251017963594
22,0.14408108221409477,0.9537223340040242,0.9059268102611527
23,0.1458508743002566,0.9537223340040242,0.9055919734841161
24,0.1464182575674269,0.9530516431924883,0.9035759770557086
25,0.1447624838782948,0.9540576794097921,0.9053916693407104
26,0.1446414871895867,0.9527162977867203,0.9017214197876575
27,0.14653178133410266,0.9533869885982562,0.8997054233592501
28,0.14983953999687738,0.9537223340040242,0.9004059895921569
29,0.14801000438425702,0.9530516431924883,0.9003900449837265
30,0.14579913002332032,0.9527162977867203,0.9023871071896232
31,0.14804734664173994,0.9513749161636486,0.9032301783603762
32,0.14910919023965036,0.9517102615694165,0.9036497208696989
33,0.15040688713891326,0.9520456069751845,0.9025674805724913
34,0.14797771877860919,0.9520456069751845,0.9042396713816202
35,0.1492959862886625,0.9520456069751845,0.9015260983343865
36,0.14844650639868187,0.9527162977867203,0.9013377526473033
37,0.14879806450924804,0.9510395707578806,0.8992669466274164
38,0.14854833693384104,0.9527162977867203,0.9009949435660515
39,0.14866322331570245,0.9517102615694165,0.8989799436756707
40,0.15001139556801685,0.9513749161636486,0.9020213777337529
41,0.14901648274367385,0.9517102615694165,0.9008255321014794
42,0.14776227166620098,0.9510395707578806,0.9006760513974452
43,0.15057094154615858,0.9510395707578806,0.9004647853357435
44,0.14899898829571978,0.9503688799463448,0.9021040903899852
45,0.14963378338299388,0.9493628437290409,0.9000691597390663
46,0.14824920951742943,0.9507042253521126,0.9010437739293694
47,0.14723158166584535,0.9513749161636486,0.9032849879518551
48,0.1482354945345144,0.9493628437290409,0.9021798272800292
49,0.1486876035261572,0.9483568075117371,0.902550539426034
50,0.14939854533419683,0.9510395707578806,0.9000113605335065
51,0.14872393923818486,0.9500335345405768,0.8985245257973798
52,0.14842841287763786,0.9500335345405768,0.8989350994644604
53,0.14906626701414946,0.9500335345405768,0.9008165632592375
54,0.1483747413004658,0.9517102615694165,0.8987487468534312
55,0.14668457777414903,0.9530516431924883,0.8994473200102844
56,0.14644079398623674,0.9513749161636486,0.9044878093503171
57,0.1484356736639386,0.9527162977867203,0.9016536552018289
58,0.14869614599846018,0.9523809523809523,0.8985683734705631
59,0.1480136725309509,0.9520456069751845,0.9007029579241715
60,0.14885198937367966,0.9523809523809523,0.9023681729671122
61,0.14545832247124132,0.9540576794097921,0.90352415707831
62,0.14603762872552087,0.9537223340040242,0.9028405319918602
63,0.146723503987714,0.9537223340040242,0.9051863825071701
64,0.14574515517666126,0.9527162977867203,0.90454461201785
65,0.14798923019109897,0.9530516431924883,0.9028385389158065
66,0.14703118603734022,0.9533869885982562,0.902304394533391
67,0.14967162503612913,0.9530516431924883,0.8982963185892212
68,0.14683076361160524,0.9523809523809523,0.8995758734157536
