round,global_loss,global_acc,global_auc
107,0.16555846711315006,0.9482642019837692,0.8860147374727132
108,0.1656706022527791,0.9489404869251578,0.8835894529336337
109,0.16391033181547782,0.9490532010820559,0.8863105328844729
110,0.16438693907808904,0.9490532010820559,0.8860572638382782
111,0.1663500927098942,0.9488277727682597,0.8848637721553853
112,0.16574911127199493,0.9482642019837692,0.8855878611817448
113,0.16607357927231073,0.9488277727682597,0.8852448347401396
114,0.16401430579721996,0.9488277727682597,0.8865125063030205
115,0.16945210523228182,0.9488277727682597,0.8830251286323477
116,0.16531648081278041,0.9480387736699729,0.884421158260588
117,0.16700172037594996,0.9484896302975654,0.8843188656295474
118,0.1657944176454396,0.9473624887285843,0.8819180517987016
119,0.16786182332217922,0.9483769161406672,0.8846398651219095
120,0.16819222871091544,0.9478133453561768,0.8841318756821568
121,0.16748696500796578,0.9492786293958522,0.8806960712245724
122,0.16645472758089347,0.9489404869251578,0.8833208394285476
123,0.1682300970190926,0.9490532010820559,0.8832130306706448
124,0.1671445778666805,0.9481514878268711,0.8808656209277731
125,0.16373378765954896,0.9473624887285843,0.8861455076729966
126,0.1674784557008738,0.9489404869251578,0.883852025788826
127,0.16668461767597187,0.949165915238954,0.8837729392279042
128,0.17036357374754343,0.9490532010820559,0.8839465499558425
129,0.1679628737694084,0.9498422001803426,0.8845973335752227
130,0.16790599065998232,0.9484896302975654,0.8849041280098683
131,0.16691999167633872,0.9487150586113616,0.8805786948335016
132,0.16791202594350596,0.949165915238954,0.8841642461883202
133,0.16843360226317514,0.949165915238954,0.8818913391374796
134,0.16931418095680914,0.9488277727682597,0.8835484360104392
135,0.16881137898878754,0.9490532010820559,0.8861637332850126
136,0.16921250691479517,0.9490532010820559,0.8841905562601508
137,0.16730527884836624,0.949165915238954,0.8821087968210433
138,0.16742841762803812,0.9495040577096483,0.8851557353748505
139,0.16579680272476283,0.9486023444544635,0.883755414742386
140,0.16687417297932253,0.949165915238954,0.8864541822385764
141,0.17020807830605075,0.9478133453561768,0.8857618517522702
142,0.1700950216176954,0.949165915238954,0.8861532848493889
143,0.16923484019599216,0.9497294860234445,0.8861099147831389
144,0.16910022382420378,0.9495040577096483,0.8841744342786556
145,0.16903703226317376,0.9493913435527502,0.8847866140401559
146,0.17081866034947343,0.9498422001803426,0.8871933316301178
147,0.1708452270258759,0.9490532010820559,0.8862005713905556
148,0.1708951352993018,0.9502930568079351,0.8846877393531063
149,0.17324112904299221,0.9493913435527502,0.8851374513643532
150,0.17210101339809858,0.9493913435527502,0.8838916279920165
151,0.170152583757014,0.9496167718665465,0.8861047082676611
152,0.17177164621736832,0.949165915238954,0.8830070727509098
153,0.17191123955138196,0.9497294860234445,0.8851296135166087
154,0.1704254777244619,0.9497294860234445,0.8843108800699124
155,0.1710159184341466,0.9492786293958522,0.8828683980893465
156,0.16796738206811176,0.9482642019837692,0.883721911298236
157,0.1717592238413289,0.9486023444544635,0.8839921453570355
158,0.17240521393429128,0.9492786293958522,0.8839434263132523
159,0.17070810448393442,0.9492786293958522,0.885854269242848
160,0.17052453734288017,0.9490532010820559,0.8855398735704558
161,0.1696278166707783,0.9487150586113616,0.8866180345399638
