round,loss,acc,auc
1,0.5167500507086515,0.82421875,0.8856670149773598
2,0.5119937062263489,0.828125,0.8781783350748867
3,0.5404675099998713,0.828125,0.877917102055033
4,0.5154291000217199,0.8359375,0.8774817136886103
5,0.5196743346750736,0.83203125,0.8764367816091954
6,0.5126904845237732,0.8359375,0.8780041797283176
7,0.5098853912204504,0.8359375,0.8793974225008707
8,0.4862526971846819,0.83984375,0.8819226750261233
9,0.5131019428372383,0.83203125,0.8827063740856844
10,0.49378689378499985,0.8359375,0.8885405781957506
11,0.5141647271811962,0.83984375,0.8911529083942877
12,0.48391458950936794,0.84375,0.8922849181469872
13,0.4997248724102974,0.84375,0.8949843260188088
14,0.5105263981968164,0.8359375,0.8946360153256705
15,0.5030649229884148,0.8359375,0.8944618599791012
16,0.5089235063642263,0.83984375,0.8954197143852316
17,0.5093544777482748,0.8359375,0.8945489376523859
18,0.49972317181527615,0.8359375,0.8929815395332636
19,0.5134687721729279,0.8359375,0.8943747823058168
20,0.5210743099451065,0.8359375,0.8919366074538488
21,0.5224151276051998,0.84375,0.8897596656217347
22,0.5107755865901709,0.83984375,0.8845350052246604
23,0.536448298022151,0.83984375,0.8881922675026124
24,0.5342969093471766,0.8359375,0.8819226750261233
25,0.5124618578702211,0.84375,0.8845350052246604
26,0.5067165438085794,0.83984375,0.8866248693834902
27,0.5193253252655268,0.83984375,0.8867119470567747
28,0.5406141802668571,0.83203125,0.887843956809474
29,0.5221326556056738,0.8359375,0.88662486938349
30,0.5126511808484793,0.8359375,0.8867990247300592
31,0.5294607561081648,0.83203125,0.8910658307210031
32,0.5529805887490511,0.83203125,0.8855799373040752
33,0.555814366787672,0.83203125,0.8875827237896203
34,0.5488374754786491,0.828125,0.8856670149773598
35,0.5456334389746189,0.8359375,0.8882793451758968
36,0.5483863987028599,0.83203125,0.8879310344827587
37,0.5474312659353018,0.83203125,0.8816614420062695
38,0.5468116961419582,0.83203125,0.8840996168582375
39,0.5514385085552931,0.83984375,0.8827934517589691
40,0.5716683007776737,0.83203125,0.8786137234413096
41,0.5625307932496071,0.8359375,0.8753918495297807
42,0.5410592686384916,0.83984375,0.8771334029954719
43,0.5755421090871096,0.8359375,0.8724312086381052
44,0.5658803582191467,0.8359375,0.8676419366074539
45,0.5614048521965742,0.83203125,0.8714733542319749
46,0.5541101396083832,0.83984375,0.8746952281435039
47,0.5646142587065697,0.828125,0.8762626262626263
48,0.5708924401551485,0.82421875,0.8660745384883316
49,0.5694574322551489,0.83203125,0.8693834900731452
50,0.5692520029842854,0.82421875,0.8733890630442355
51,0.5603281874209642,0.8359375,0.8689481017067224
52,0.5599554441869259,0.84375,0.8655520724486241
53,0.5820088442414999,0.83203125,0.8631138975966561
54,0.5769248735159636,0.83984375,0.8606757227446882
55,0.5574998948723078,0.8359375,0.8660745384883315
56,0.565578056499362,0.84375,0.8631138975966562
57,0.577694533392787,0.84375,0.8640717520027865
58,0.571236377581954,0.83984375,0.8615464994775339
59,0.5679671354591846,0.83984375,0.8659003831417624
60,0.5826792493462563,0.83984375,0.864158829676071
61,0.5685430131852627,0.83984375,0.8609369557645421
62,0.5680167879909277,0.84765625,0.86032741205155
63,0.5795034021139145,0.84375,0.865987460815047
64,0.5676178522408009,0.83984375,0.863549285963079
65,0.5788679588586092,0.83984375,0.86642284918147
66,0.5726700574159622,0.84375,0.8652037617554859
67,0.5780187286436558,0.8359375,0.8616335771508186
68,0.5425106398761272,0.84375,0.8629397422500871
69,0.5716630555689335,0.84375,0.8676419366074539
70,0.5583895947784185,0.8359375,0.8627655869035178
71,0.5744114890694618,0.84375,0.8652037617554859
72,0.5652440041303635,0.8359375,0.8661616161616161
73,0.5712481569498777,0.83984375,0.8719958202716823
